Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201407,July 2014,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,16807,,81222,,,0
HS,2014,201407,July 2014,4,0,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,477,,792,,,0
HS,2014,201407,July 2014,4,0,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,594,,1444,,,0
HS,2014,201407,July 2014,4,0,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,600,,4644,,,0
HS,2014,201407,July 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,13626,,25733,,,0
HS,2014,201407,July 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,18766,,128358,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,15145995,,16934042,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,46230087,,26657487,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,517742,,1055282,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,552464,,737238,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,33976,,187997,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,23218,,40793,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1705434,,2304108,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,65751,,192927,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,212,Dominica,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2760,,7117,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,238,Falkland Isds (Malvinas),,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,40698,,59451,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,69466,,109196,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,942825,,1474883,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,464865,,345336,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1241801,,1280432,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,57954,,173374,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1058,,1595,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,135665,,257399,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1026,,4237,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,9626948,,9093382,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,43831077,,23573848,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2950,,6611,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,3025,,1749,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2032,,26113,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,7063,,8026,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,7662,,18598,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,23136,,17561,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,490,"Other Asia, nes",,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,953,,14154,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,488606,,732366,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,466078,,390045,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,461154,,612995,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,64,,122,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,4815,,12539,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,3244,,5380,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,642,Romania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,133464,,291120,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,4,,28,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,704,Viet Nam,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5615,,10469,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,6878,,10938,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,408626,,361601,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,12283,,57756,,,0
HS,2014,201408,August 2014,4,0,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,910,,4543,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,14480,,26888,,,0
HS,2014,201408,August 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,8312,,83334,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,18696008,,19284385,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,62144559,,33279381,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,60,,4558,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,22,,290,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,52,Barbados,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1700,,3016,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,522875,,1209182,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,360840,,578297,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,92,Br. Virgin Isds,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,20160,,33746,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,3079,,34657,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,568152,,1547888,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,21562,,20199,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2123498,,2804709,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,30814,,89685,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,238,Falkland Isds (Malvinas),,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,34274,,35560,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,80837,,141693,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,909926,,1259777,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,597025,,599127,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1314564,,1001417,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,234214,,587925,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,10017,,29503,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,12,,55,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,328,Guyana,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,18000,,74259,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,58105,,73082,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1027,,4141,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,12656957,,11583314,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,59537384,,28619275,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2578,,6478,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1762,,11989,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,272,,3337,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,428,Latvia,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,96,,440,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,8294,,8857,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,37,,275,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2306,,3756,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,490,"Other Asia, nes",,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,360,,5040,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,463787,,591458,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,347677,,406087,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,581704,,592643,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2591,,6708,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2771,,3939,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,634,Qatar,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1972,,10796,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,642,Romania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,108538,,213861,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,654,Saint Helena,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2123,,3323,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,800,,10254,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,704,Viet Nam,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5691,,10529,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,7,,11,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5703,,8067,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,163782,,210956,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,780,Trinidad and Tobago,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5400,,9680,,,0
HS,2014,201409,September 2014,4,0,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,600,,5541,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,17603,,37348,,,0
HS,2014,201409,September 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,9009,,67035,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,20228513,,18353099,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,48462818,,26615557,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,65,,745,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,652516,,954886,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,325859,,609637,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,60,Bermuda,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,136,,1439,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2452,,27639,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,144,Sri Lanka,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,661,,2230,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,156,China,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1070377,,1493672,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,8760,,5509,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1928560,,2539499,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,25027,,72569,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,238,Falkland Isds (Malvinas),,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,8395,,15189,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,108736,,184498,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1045250,,1483422,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,251,France,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,564848,,658064,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1612380,,1245985,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,280067,,936431,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,292,Gibraltar,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5068,,13367,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,320,Guatemala,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,69940,,200251,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,117141,,265362,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,348,Hungary,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1,,11,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,13574607,,10370276,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,45262716,,21360068,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,3719,,6568,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2258,,12806,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,163,,2127,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1208,,18549,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,440,Lithuania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,8849,,9668,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,442,Luxembourg,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,16,,58,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,470,Malta,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,13545,,14189,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,341844,,628061,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,326797,,337973,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,926238,,796364,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5009,,14070,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,1345,,3142,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,642,Romania,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,112870,,224332,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,4623,,8653,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,704,Viet Nam,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5786,,10406,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,5691,,7512,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,194389,,195426,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,15995,,72922,,,0
HS,2014,201410,October 2014,4,0,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,676,,7046,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,18298,,37325,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,804,Ukraine,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,140,,2587,,,0
HS,2014,201410,October 2014,4,0,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,38310,,118121,,,0
HS,2014,201411,November 2014,4,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,23409080,,17617864,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,0,World,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,47693873,,25876674,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,28,Antigua and Barbuda,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,3692,,6282,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,212,,2368,,,0
HS,2014,201411,November 2014,4,0,2,Exports,826,United Kingdom,,48,Bahrain,,,,,,,,,0401,"Milk and cream, neither concentrated nor sweetened",0,,,,,,2705,,3771,,,0
